"App Name","App Id","Category","Rating","Rating Count","Installs","Minimum Installs","Maximum Installs","Free","Price","Currency","Size","Minimum Android","Developer Id","Developer Website","Developer Email","Released","Last Updated","Content Rating","Privacy Policy","Ad Supported","In App Purchases","Editors Choice","Scraped Time"
"CSB Study App","com.tecarta.CSBStudyBible","Books & Reference",4.8,1799,"10,000+",10000,31469,TRUE,0,"USD","23M","4.4 and up","Tecarta, Inc.","http://www.tecartabible.com","androidsupport@tecarta.com","Nov 30, 2017","Sep 09, 2020","Everyone","https://www.lifeway.com/en/about/privacy-policy",FALSE,TRUE,FALSE,2021-06-16 10:41:12
"PaganiRaduno","net.twistedmirror.pagani","Maps & Navigation",3.8,5,"100+",100,127,TRUE,0,"USD","76M","5.0 and up","TwistedMirror snc",NA,"info@twistedmirror.net","Apr 24, 2017","Oct 11, 2019","Everyone",NA,FALSE,FALSE,FALSE,2021-06-16 00:38:45
"List of human genes","com.human.genom","Books & Reference",4.6,41,"10,000+",10000,10672,TRUE,0,"USD","8.2M","5.0 and up","Helpful Books","https://r6663a731.app-ads-txt.com","HelpfulBooks24@gmail.com","Mar 27, 2018","Mar 03, 2021","Everyone","https://helpful-books24.blogspot.co.id/p/privacy-policy.html",TRUE,FALSE,FALSE,2021-06-16 09:21:06
"Cheshire Devil Cat Themes HD Wallpapers 3D icons","com.live.wallpaper.free.background.phone.launcher.theme.neon.cheshire.devil.cat","Personalization",4.3,333,"50,000+",50000,97728,TRUE,0,"USD","5.6M","4.1 and up","Cool Launcher Themes& 3D Wallpaper Background 2019","https://www.launchertheme.com","theme.launcher.feedback@gmail.com","Jan 11, 2019","Mar 20, 2020","Everyone","http://launchertheme.com/launcher_pp.html",TRUE,FALSE,FALSE,2021-06-16 11:06:27
"99.7 WOOF FM Dothan AL US Free Online","com.unlimitedradios.woofradioapp","Music & Audio",0,0,"100+",100,132,TRUE,0,"USD","8.0M","4.4 and up","Radios for All","https://unlimitedradios.blogspot.com","zend2gamer@gmail.com","Sep 20, 2020","Sep 20, 2020","Everyone","https://unlimitedradios.blogspot.com/p/blog-page.html",TRUE,FALSE,FALSE,2021-06-15 23:49:57
"Bloom Radio KE","com.icreo.bloomradioke","Music & Audio",0,0,"100+",100,159,TRUE,0,"USD","14M","4.4 and up","Bloom Media",NA,"info@bloomradio.co.ke","Mar 3, 2020","Mar 03, 2020","Everyone","https://www.radioking.com/privacy-policy",TRUE,FALSE,FALSE,2021-06-16 01:31:10
"Forever Video Player","info.foreverknowledge.backpack.videoplayer","Video Players & Editors",4.5,6,"1,000+",1000,1166,TRUE,0,"USD","7.8M","5.0 and up","PSP UK Group Ltd","https://www.foreverknowledge.info","hello@foreverknowledge.info","Aug 10, 2018","Jul 26, 2019","Everyone","https://www.foreverknowledge.info/terms-conditions/privacy-notice/",FALSE,FALSE,FALSE,2021-06-16 11:04:57
"<U+041A><U+043E><U+0434><U+044B> <U+0430><U+0432><U+0442><U+043E><U+043C><U+043E><U+0431><U+0438><U+043B><U+044C><U+043D><U+044B><U+0445> <U+043D><U+043E><U+043C><U+0435><U+0440><U+043E><U+0432>","com.tips.kodyvtomobilnyhnomerov","Books & Reference",0,0,"1,000+",1000,3501,TRUE,0,"USD","3.6M","4.1 and up","<U+0413><U+0440><U+0438><U+0446><U+0438><U+0430><U+043D>",NA,"fprudnikov2018@yandex.ru","Jan 9, 2019","Jul 03, 2019","Everyone","https://www.appodeal.com/home/privacy-policy/",TRUE,FALSE,FALSE,2021-06-16 03:06:56
"Véranda Magazine","com.digitalpublishing.verandamag","Lifestyle",0,0,"100+",100,237,TRUE,0,"USD","28M","4.0 and up","Osmie.com","http://www.veranda-magazine.com","info@veranda-magazine.com",NA,"Oct 26, 2015","Everyone","http://www.veranda-magazine.com/confidentialite/index.html",FALSE,FALSE,FALSE,2021-06-16 07:06:26
"DOGZILLA","com.monkeycorp.dogzilla","Social",0,0,"500+",500,742,TRUE,0,"USD","42M","4.1 and up","Monkey Corp.","http://www.dogzilla.io","dogzillateam@gmail.com",NA,"Dec 22, 2020","Teen","https://goo.gl/X8bjCg",FALSE,FALSE,FALSE,2021-06-16 10:03:59
"Johnny and The Zetans","com.aghastgames.johnny","Action",0,0,"500+",500,748,TRUE,0,"USD","7.7M","2.3.3 and up","Gonkulator","http://aghastgames.wordpress.com","thelymerick@gmail.com","Mar 27, 2016","Mar 29, 2016","Everyone 10+","https://aghastgames.wordpress.com/privacy-policy/",FALSE,FALSE,FALSE,2021-06-16 07:13:58
"<U+30B9><U+30C8><U+30C3><U+30D7><U+30A6><U+30A9><U+30C3><U+30C1><U+5148><U+751F>","com.hiroki.mystopwatch","Events",0,0,"5+",5,5,TRUE,0,"USD","5.2M","4.1 and up","HirokiHayashi",NA,"abcdegolira@gmail.com","Aug 22, 2019","Sep 04, 2019","Everyone","https://www.aim-get.com/Other/Policy/StopWatch.html",TRUE,TRUE,FALSE,2021-06-16 10:38:48
"Ninja City Kitchen and Bar","net.opendining.ninjacity","Lifestyle",0,0,"50+",50,83,TRUE,0,"USD","5.2M","4.4 and up","Open Dining","http://www.ninjacity.com","help@opendining.net","Dec 29, 2018","Apr 06, 2020","Everyone","https://www1.opendining.net/privacy.html",FALSE,FALSE,FALSE,2021-06-15 21:19:20
"Sidebar For Shortcuts : Easy App Switch","sidebar.edge.screen.shortcuts","Personalization",3.6,8,"500+",500,583,TRUE,0,"USD","3.9M","5.0 and up","Fly Labs LLC",NA,"flylabslllc@gmail.com","Apr 10, 2021","Apr 10, 2021","Mature 17+","https://flylabsllc.wixsite.com/flylabsllc",TRUE,FALSE,FALSE,2021-06-16 05:43:20
"River Sounds Ringtone","com.BCS.RiverSoundRingtone","Music & Audio",0,0,"100+",100,437,TRUE,0,"USD","15M","4.0.3 and up","BCS Developer","http://omahnico.com/","mamiitujeki@gmail.com","Jul 9, 2018","Apr 16, 2021","Everyone",NA,TRUE,FALSE,FALSE,2021-06-16 11:51:03
"QuickOrderJa","com.quickorderja.app","Shopping",0,0,"5+",5,5,TRUE,0,"USD","5.2M","4.4 and up","Apps Jamaica","http://quickorderja.com/","kchisholm@supertechja.com","May 11, 2020","May 11, 2020","Everyone","http://quickorderja.com/privacy.html",FALSE,FALSE,FALSE,2021-06-16 00:40:30
"Phrasebook Spanish Lite","com.planetinpocket.phraseboxmini.es.demo","Travel & Local",4.4,266,"50,000+",50000,73152,TRUE,0,"USD","5.4M","2.3 and up","Planetinpocket","http://planetinpocket.com","support@planetinpocket.com","Jul 19, 2012","Nov 02, 2018","Everyone","http://planetinpocket.com/privacy-policy-phrasebox.php",TRUE,FALSE,FALSE,2021-06-16 05:22:21
"Tabela Fipe","search.fipe.table.com","Auto & Vehicles",3.2,8,"1,000+",1000,3938,TRUE,0,"USD","7.9M","4.0 and up","YPRC Desenvolvimento",NA,"yaan92@hotmail.com","Apr 30, 2019","Dec 06, 2019","Everyone","http://www.perguntandoquiz.com.br/Apps/Fipe/privacy_policy.html",TRUE,FALSE,FALSE,2021-06-16 12:41:49
"<U+0628><U+06CC><U+0633><U+062A><U+06A9> <U+06A9><U+062A><U+0627><U+0628> - <U+0628><U+0627><U+0646><U+06A9> <U+06A9><U+062A><U+0627><U+0628> <U+0622><U+0646><U+0644><U+0627><U+06CC><U+0646>","com.bartarinha80710.app","Books & Reference",0,0,"100+",100,360,TRUE,0,"USD","8.1M","4.1 and up","Bartarinha","https://bartarinha.com/ad/80710","nima@bartarinha.com","Oct 31, 2020","Oct 31, 2020","Everyone","http://24d.ir/privacy_policy.html",FALSE,FALSE,FALSE,2021-06-16 12:46:31
"Free Credit Guide Credit Scores & Reports","com.karmacreditadvices.crkarmaappguide","Finance",0,0,"50+",50,57,TRUE,0,"USD","5.5M","4.1 and up","Video Boom Apps","https://credtiscoresappsmc.blogspot.com","videoboomapps@gmail.com","Jun 1, 2021","Jun 01, 2021","Everyone",NA,TRUE,FALSE,FALSE,2021-06-16 05:45:13
"Cerita Misteri","com.ALBarokah.CeritaMisteri","Books & Reference",0,0,"100+",100,127,TRUE,0,"USD","3.3M","2.3 and up","AL Barokah","https://dmfiklan.blogspot.com/","deslianmuhamadfadeli@gmail.com","Aug 24, 2019","Aug 25, 2019","Everyone","https://www.privacypolicies.com/privacy/view/431399479681bcc93392afa34adf0377",TRUE,FALSE,FALSE,2021-06-15 23:11:39
"<U+304C><U+3061><U+3093><U+3053><U+30D5><U+30EA><U+30FC><U+30AD><U+30C3><U+30AF><U+5927><U+4F1A>","jp.mapp.freekickt","Sports",0,0,"100+",100,275,FALSE,1.49,"USD","1.4M","4.0 and up","MocoGame","https://m-app.jp/","mocoginfo@gmail.com","Aug 23, 2012","Jun 22, 2020","Everyone","https://m-app.jp/privacy.phtml",FALSE,FALSE,FALSE,2021-06-16 07:40:24
"Good News Bible,  audio free version","good.news.bible.appsimin","Books & Reference",4.6,1179,"10,000+",10000,47283,TRUE,0,"USD","8.0M","4.1 and up","Christian Bible Apps","https://christian-bibles-apps.web.app","appsimin@gmail.com","Mar 28, 2018","Jan 12, 2020","Everyone","https://sites.google.com/view/privacy-policy-christian-apps/home",TRUE,TRUE,FALSE,2021-06-16 13:44:23
"Galaxy VR Demo","com.silicondroid.galaxyvr","Simulation",3.2,292,"100,000+",1e+05,372941,TRUE,0,"USD","62M","5.0 and up","Silicon Droid Inc.","http://www.silicondroid.com","email@silicondroid.com","Aug 7, 2015","Dec 29, 2016","Everyone 10+",NA,FALSE,FALSE,FALSE,2021-06-16 04:22:09
"How to Become an Actuary","howto.becomean.actuary.fd","Books & Reference",0,0,"500+",500,618,TRUE,0,"USD","6.1M","4.1 and up","The Future Dev","https://justwomens.info/","kepandaiankelengkapan@gmail.com","Dec 15, 2019","Dec 15, 2019","Everyone 10+","https://justwomens.info/content/PrivacyPolicy/",TRUE,FALSE,FALSE,2021-06-16 08:46:31
"Don't Crash!","com.the77150.DontCrash","Racing",0,0,"50+",50,79,TRUE,0,"USD","23M","4.4 and up","The77150","http://the77150.com","contact77150@gmail.com","Jun 27, 2020","Jul 20, 2020","Everyone","http://the77150.com/privacy-policy",TRUE,TRUE,FALSE,2021-06-16 00:42:45
"Medical Search","com.codesroots.osamaomar.medicalcentersproject","Health & Fitness",0,0,"10+",10,17,TRUE,0,"USD","6.1M","4.1 and up","codesroots","http://codesroots.com","hossamxp33@gmail.com","Jun 17, 2019","Aug 09, 2019","Everyone","http://rwnak.codesroots.com/condtions/view/1",FALSE,FALSE,FALSE,2021-06-16 00:45:45
"Wi-Fi Concierge","com.hkbn.infinitehome","Tools",2.8,153,"10,000+",10000,43812,TRUE,0,"USD","Varies with device","Varies with device","Hong Kong Broadband Network Limited.","http://www.hkbn.net","hkbnltddev@gmail.com","May 1, 2017","Mar 03, 2021","Everyone","https://www.hkbn.net/tnc/en/HKBN_PPS_ENG_201601.pdf",FALSE,FALSE,FALSE,2021-06-15 22:13:03
"Dexter's Adventure","com.PatWomp.DextersAdventure","Arcade",4.7,7,"10+",10,38,TRUE,0,"USD","33M","4.4 and up","PatWomp",NA,"evilcorpadventure@gmail.com","Jan 21, 2021","May 30, 2021","Everyone",NA,FALSE,FALSE,FALSE,2021-06-16 05:12:45
"My Weight Loss Coach","com.myweightlosscoach","Health & Fitness",4.5,53,"1,000+",1000,2998,TRUE,0,"USD","49M","4.1 and up","My Weight Loss Coach","http://www.myweightlosscoach.online","info@myweightlosscoach.online","Jul 13, 2018","Aug 14, 2018","Everyone","http://www.myweightlosscoach.online/privacy",FALSE,TRUE,FALSE,2021-06-16 05:00:41
"OTR Nagios Client","com.ottrun.nagios","Tools",3,9,"1,000+",1000,1542,TRUE,0,"USD","4.3M","5.0 and up","OTTRUN","https://ottrun.com","support@ottrun.com","Apr 29, 2020","May 03, 2020","Everyone","https://ottrun.com/PrivacyPolicy.html",FALSE,FALSE,FALSE,2021-06-16 08:16:59
"Beauty Parlour Course Videos","com.suhiapps.beautyparlourcoursevideos","Beauty",3.5,155,"100,000+",1e+05,176949,TRUE,0,"USD","6.1M","4.2 and up","Suhi Apps","http://www.suhiapps.com","suhisvijay@gmail.com","Nov 15, 2017","May 23, 2021","Everyone","https://utility-20d3e.firebaseapp.com/parl.html",TRUE,FALSE,FALSE,2021-06-16 03:18:12
"Roqed","com.Roqed.RoqedScience","Education",0,0,"100+",100,337,TRUE,0,"USD","102M","4.4 and up","Roqed","http://roqed.com","info@roqed.com","Nov 9, 2020","May 09, 2021","Everyone","https://roqed.com/privacy-policy/",FALSE,FALSE,FALSE,2021-06-16 09:03:13
"Women Nightgown","com.WomensNightgown.andidev","Art & Design",3.4,5,"1,000+",1000,1432,TRUE,0,"USD","6.8M","4.2 and up","andidev","https://sukasemuago.blogspot.com/","andif32190@gmail.com","Dec 3, 2017","Jun 22, 2020","Everyone","https://docs.google.com/document/d/1yXgyxyYp3_ii6ss-IpH3HI9SNuMD_gayZiiINC6duW4/edit?usp=sharing",TRUE,FALSE,FALSE,2021-06-16 00:27:01
"Çiz Bakalim","appinventor.ai_danyel286karyelioglu.resim","Educational",4.3,26,"1,000+",1000,2663,TRUE,0,"USD","1.3M","1.6 and up","Karbol Yazilim","http://karbolyazilim.tr.gg","karbolyazilim@gmail.com","Jun 4, 2016","Jun 04, 2016","Everyone","http://karbolyazilim.tr.gg",FALSE,FALSE,FALSE,2021-06-16 13:36:23
"Milestone 2 Debounce","de.rmdir.ms2debounce","Tools",4.8,41,"1,000+",1000,1372,TRUE,0,"USD","76k","2.2 and up","Michael Gernoth","https://git.zerfleddert.de/cgi-bin/gitweb.cgi/ms2-fixes","ms2debounce@rmdir.de","Sep 5, 2012","Nov 16, 2013","Everyone",NA,FALSE,FALSE,FALSE,2021-06-16 07:28:37
"Banko Win - Kazandiran Iddia Tahminleri","com.akbabe.bankowin","Sports",4.4,77,"1,000+",1000,2950,TRUE,0,"USD","5.7M","4.1 and up","Akbabe Yazilim",NA,"destek@bankowin.com","Oct 5, 2020","Oct 05, 2020","Everyone","https://docs.google.com/document/d/10bA1ZDs9-sDjy86u_I0yQkyW4NFb4XStIy-LeetFkJA/edit",TRUE,TRUE,FALSE,2021-06-15 22:31:08
"MIAAP - American Academy of Pediatrics - Michigan","com.i2integration.miaap","Education",0,0,"5+",5,6,TRUE,0,"USD","1.5M","4.4 and up","i2Integration",NA,"development@i2integration.com","Sep 9, 2019","Sep 09, 2019","Everyone","https://www.i2integration.com/legal-compliance",FALSE,FALSE,FALSE,2021-06-15 21:08:14
"Loopi: H<U+1ECD>c Ti<U+1EBF>ng Anh giao ti<U+1EBF>p thu<U+1EDD>ng dàm mi<U+1EC5>n phí","xyz.loopi","Education",5,5,"100+",100,417,TRUE,0,"USD","19M","4.1 and up","NTC Solutions","https://loopi.xyz","loopi.xyz@gmail.com","Oct 30, 2020","Mar 11, 2021","Everyone","https://loopi.xyz/privacy",TRUE,FALSE,FALSE,2021-06-15 23:51:28
"Meme, Claps, Ambience, Animals & Fart Sounds","com.augustapp.soundshdfree","Entertainment",4.3,6,"500+",500,650,TRUE,0,"USD","22M","3.0 and up","Augustapp","https://sites.google.com/site/augustappdevelopers/","augustappdevelopers@gmail.com","Feb 24, 2017","Jun 16, 2017","Everyone","https://sites.google.com/site/augustappdevelopers/",TRUE,FALSE,FALSE,2021-06-16 09:02:57
"Hen Teri Music","com.henteri.henterimusic","Music & Audio",0,0,"1,000+",1000,1370,TRUE,0,"USD","3.9M","6.0 and up","HenTeri Apps",NA,"hen.teri7603@gmail.com","Apr 8, 2018","Jan 09, 2021","Everyone","https://henteriapps.wixsite.com/henteriapps/policy-hen-teri-music",FALSE,FALSE,FALSE,2021-06-16 10:15:29
"Reaction Time Test - Eye Brain Finger","com.wyn.reactiontime","Educational",0,0,"50+",50,57,TRUE,0,"USD","1.3M","5.0 and up","LeoJ",NA,"wyn.developer@gmail.com","Apr 10, 2020","May 03, 2020","Everyone",NA,TRUE,FALSE,FALSE,2021-06-16 05:15:11
"Jane MOMOLAND Wallpapers","livewallpaper.free.jane28","Personalization",0,0,"500+",500,548,TRUE,0,"USD","11M","5.0 and up","Live Wallpaper Free 2019",NA,"livewallpaperfree2019@gmail.com","Aug 1, 2020","Aug 02, 2020","Everyone","https://docs.google.com/document/d/1kRuDJCVQ7g536kkMSA_mdH6aj08MvxhK06oL1HFR7rA/edit",TRUE,FALSE,FALSE,2021-06-16 12:49:40
"Christmas Wallpaper","com.besthd.shengdan","Personalization",4.4,105,"10,000+",10000,49084,TRUE,0,"USD","13M","2.3.3 and up","3D&HD Wallpaper",NA,"kawaii8998@gmail.com","Jun 26, 2016","Mar 18, 2017","Everyone","https://blog.csdn.net/johndevelop/article/details/50990178",TRUE,FALSE,FALSE,2021-06-16 01:22:08
"Usedom TV","tv.meckpomm.tvusedom.mobile","News & Magazines",0,0,"500+",500,540,TRUE,0,"USD","4.5M","5.0 and up","Greifswald TV GmbH",NA,"greifswaldtv@mueller-wulff.de","Sep 3, 2019","Sep 03, 2019","Everyone","http://www.greifswald-tv.de/Datenschutz.html",FALSE,FALSE,FALSE,2021-06-16 00:02:00
"Pun Quiz","air.punquiz","Trivia",4.5,41,"5,000+",5000,5937,TRUE,0,"USD","Varies with device","Varies with device","Ink Critter","http://inkcritter.com/","inkcritter@gmail.com","Sep 13, 2015","Sep 17, 2018","Everyone 10+",NA,FALSE,TRUE,FALSE,2021-06-16 02:39:56
"ResLife Church","com.customchurchapps.reslife","Lifestyle",5,12,"1,000+",1000,1357,TRUE,0,"USD","4.1M","4.1 and up","Subsplash Inc","https://customchurchapps.com","info@customchurchapps.com","Jan 31, 2017","Feb 22, 2019","Everyone","https://customchurchapps.com/privacy",FALSE,FALSE,FALSE,2021-06-16 14:33:31
"lkrimi 2020","com.skitchatlkrimi","Comics",4.4,442,"100,000+",1e+05,187774,TRUE,0,"USD","101M","4.1 and up","i3lamiatStudio","https://fb2fd9708.app-ads-txt.com","i3lamiatblog@gmail.com","Apr 8, 2017","Oct 17, 2020","Everyone","https://sites.google.com/view/skitchatlkrimi/",TRUE,FALSE,FALSE,2021-06-15 22:28:54
"24 Jam Mahir Bahasa Inggris","com.noftastudio.tujuh.bisabahasainggris","Education",4.7,107,"10,000+",10000,18276,TRUE,0,"USD","3.5M","4.0.3 and up","Nofta Studio","https://noftastudio.blogspot.com","nofriandi3004@gmail.com","Oct 8, 2019","Nov 05, 2020","Everyone","https://noftastudio.blogspot.com/2019/10/7-hari-bisa-bahasa-inggris-permision.html",TRUE,FALSE,FALSE,2021-06-16 05:07:25
"Castie DLNA Android TV HiSense Sony movie Cast App","amo.castie.dlna.upnp","Video Players & Editors",4.3,31,"5,000+",5000,6583,TRUE,0,"USD","32M","5.0 and up","AMO","http://castie.net","support@castie.net","Oct 30, 2018","Mar 13, 2021","Everyone","http://castie.net/privacy-policy.html",FALSE,TRUE,FALSE,2021-06-16 11:00:09
"Kisisel Gelisim","kisiselgelisim.moonturns.com.kisiselgelisim","Productivity",0,0,"100+",100,233,TRUE,0,"USD","8.7M","4.4W and up","moonturns",NA,"moonturns@gmail.com","May 13, 2019","May 13, 2019","Everyone",NA,FALSE,FALSE,FALSE,2021-06-15 22:08:40
"Blanket Coat Photo Frames","linkopingapps.womengirlsblanketcoatphotomontage","Photography",0,0,"1,000+",1000,1481,TRUE,0,"USD","16M","5.0 and up","LinkopingApps",NA,"linkopingapps@gmail.com","Feb 6, 2018","Jan 08, 2021","Everyone","https://docs.google.com/document/d/e/2PACX-1vRefFxHw-ycWeEjJjohIvcq3aPUXOMI6U68L_DSmcz5Q6ZTY57fykG-adbp-9SGYXjlRFZ_ioSsZuXJ/pub",TRUE,FALSE,FALSE,2021-06-16 10:10:26
"Rádio Santiago FM 87,9","com.shoutcast.stm.radiosantiagofm879","Music & Audio",0,0,"500+",500,548,TRUE,0,"USD","5.0M","4.1 and up","Estúdio Pro Arte",NA,"contato@estudioproarte.com.br","Jan 9, 2020","Jan 10, 2020","Everyone","https://www.estudioproarte.com.br/quem-somos",FALSE,FALSE,FALSE,2021-06-16 13:43:17
"JAPAN Trip Navigator -travel guide, chat","jp.co.jtb.japantripnavigator","Travel & Local",4.1,1209,"1,000,000+",1e+06,1170050,TRUE,0,"USD","80M","5.0 and up","JTB Corp.","http://www.jtb.co.jp/inbound/appli/index.asp","jtn@jtb.com","Mar 30, 2018","Mar 23, 2021","Everyone","https://www.jtbcorp.jp/en/privacy/pi_policy.asp",FALSE,FALSE,FALSE,2021-06-16 00:53:07
"Jobs In BROADSTONE DORSET - Daily Update","com.infolokertop.jobbroadstonedorset","Business",0,0,"100+",100,165,TRUE,0,"USD","9.5M","4.0.3 and up","JobVacations",NA,"gopixnuegodev002@gmail.com","Jan 4, 2019","Jan 05, 2019","Everyone","http://loker.infolokertop.com/privacy_policy/jobsinbroadstonedorset-dailyupdate.html",TRUE,FALSE,FALSE,2021-06-16 12:08:00
"<U+0421><U+0442><U+0440><U+0438><U+0436><U+0435><U+0432><U+0441><U+043A><U+0438><U+0439>","com.yclients.mobile.g224441","Lifestyle",5,42,"500+",500,723,TRUE,0,"USD","8.8M","4.4 and up","YCLIENTS","https://www.yclients.com","support@yclients.com","Mar 24, 2020","Jan 19, 2021","Everyone","https://www.yclients.com/info/confidential",FALSE,FALSE,FALSE,2021-06-16 09:37:29
"Salif Keita Mp3 & Lyrics","com.enzham.topsonglyricsalifkeita","Entertainment",4.3,7,"1,000+",1000,2062,TRUE,0,"USD","2.6M","4.0.3 and up","Tamiy BIntang",NA,"eparesah94@gmail.com","Jun 18, 2019","Jun 18, 2019","Everyone 10+",NA,TRUE,FALSE,FALSE,2021-06-16 00:28:15
"ALLEX Wallet","ex.all.wallet","Finance",0,0,"50+",50,64,TRUE,0,"USD","168M","6.0 and up","ALLEX","http://allex.id","info@allex.id","Jul 23, 2020","Sep 28, 2020","Everyone","https://allex.id/ja/privacy-policy",FALSE,FALSE,FALSE,2021-06-16 02:17:56
"<U+067E><U+0631><U+0633><U+06CC><U+0627><U+0631> <U+0648> <U+0648><U+06D5><U+06B5><U+0627><U+0645><U+06CC> <U+0634><U+06D5><U+0631><U+0639><U+06CC>","com.kurdappdev.prsyar","Education",4.8,1009,"100,000+",1e+05,179423,TRUE,0,"USD","2.0M","3.0 and up","KurdAppDev","http://KurdAppDev.com","kurdappdev@gmail.com","Jan 10, 2015","Jan 10, 2015","Everyone",NA,FALSE,FALSE,FALSE,2021-06-16 00:57:07
"One Channel","com.ardam.clientappfinal","Entertainment",4.2,5,"1,000+",1000,2001,TRUE,0,"USD","19M","6.0 and up","StarKids123",NA,"ninetysevenardam@gmail.com","Nov 3, 2020","Nov 04, 2020","Everyone","https://itonemm.com/privacy-policy",TRUE,FALSE,FALSE,2021-06-16 00:40:33
"Happy Birthday GIF 2019","com.gifbirthday","Entertainment",4.1,245,"50,000+",50000,53958,TRUE,0,"USD","6.0M","4.1 and up","Pacemaker","http://www.pacemakerapps.com/","pacemakerapps@gmail.com","Aug 18, 2017","Oct 13, 2019","Everyone","http://pacemakerapps.com/privacy/privacy_bdaygif.html",TRUE,FALSE,FALSE,2021-06-16 03:17:33
"Jelisaveta","com.newlookentertainment.JelisavetaDjJ.AOUZJCQDXKHQTQBE","Books & Reference",0,0,"50+",50,84,TRUE,0,"USD","589k","1.6 and up","New look entertainment doo","http://www.m1.rs","office@m1.rs","Apr 14, 2015","Apr 14, 2015","Everyone","http://eknjizara.com/uslovi.html",FALSE,FALSE,FALSE,2021-06-16 09:50:39
"Coachbase","id.co.pik.coachbase","Education",0,0,"100+",100,332,TRUE,0,"USD","20M","4.1 and up","Kerosky Creative Agency","https://coachbase.net","info@coachbase.net","Aug 30, 2018","Sep 16, 2018","Everyone","https://coachbase.net/privacy",TRUE,FALSE,FALSE,2021-06-16 00:09:54
"RYDE","com.ryde.app","Travel & Local",3.7,148,"10,000+",10000,22597,TRUE,0,"USD","16M","4.1 and up","R Y D E","https://rydecars.com","support@rydecars.com","Nov 29, 2017","Feb 10, 2020","Teen","https://rydecars.com/privacy-policy",FALSE,FALSE,FALSE,2021-06-15 20:59:07
